user_id,parent_asin,rating,timestamp,review_date,helpful_vote,verified_purchase
AFJBKPK5W56XWSNPQU2WW66ISWYQ,B07J3GH1W1,4.0,1544671031249,2018-12-13 03:17:11.249,0,False
AFJBKPK5W56XWSNPQU2WW66ISWYQ,B07FM69672,5.0,1544238606316,2018-12-08 03:10:06.316,0,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B09ZKWV5MK,4.0,1654314287951,2022-06-04 03:44:47.951,1,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B08HVRP54L,3.0,1653607216628,2022-05-26 23:20:16.628,1,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B08N5NDVGH,3.0,1647381362768,2022-03-15 21:56:02.768,1,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B09QT8SLJB,3.0,1647121848816,2022-03-12 21:50:48.816,2,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B092M5K59T,4.0,1638840554514,2021-12-07 01:29:14.514,1,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B09C1S6LSV,5.0,1634340599912,2021-10-15 23:29:59.912,3,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B095CG2ZV1,3.0,1631367075148,2021-09-11 13:31:15.148,1,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B08T7GPT1D,4.0,1625006698955,2021-06-29 22:44:58.955,1,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B0919R1CYT,4.0,1624659702420,2021-06-25 22:21:42.420,1,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B08T5RVSD9,3.0,1624399417259,2021-06-22 22:03:37.259,1,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B09473GGM4,4.0,1624274497670,2021-06-21 11:21:37.670,1,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B08T5LG5FT,5.0,1623796829059,2021-06-15 22:40:29.059,1,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B08LPGZMQK,4.0,1623116811042,2021-06-08 01:46:51.042,1,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B08YNR839W,3.0,1620424267961,2021-05-07 21:51:07.961,1,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B09GNXK3N1,4.0,1618184630323,2021-04-11 23:43:50.323,0,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B08R8JQ7NF,5.0,1617487527934,2021-04-03 22:05:27.934,0,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B08VMWZ7N2,5.0,1617407475594,2021-04-02 23:51:15.594,0,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B08QHP717Z,4.0,1614292707452,2021-02-25 22:38:27.452,0,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B08JTNQFZY,5.0,1614036953464,2021-02-22 23:35:53.464,0,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B08MT11QG3,3.0,1611965730476,2021-01-30 00:15:30.476,0,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B08N9RT9YD,4.0,1611183336145,2021-01-20 22:55:36.145,0,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B08HGZXLP6,5.0,1611102853719,2021-01-20 00:34:13.719,0,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B08PPB3W6H,2.0,1610417575774,2021-01-12 02:12:55.774,0,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B08P7PSMRR,4.0,1610322554727,2021-01-10 23:49:14.727,0,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B08NJ56F9C,4.0,1610062915805,2021-01-07 23:41:55.805,0,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B08KT7FCYY,2.0,1609804845102,2021-01-05 00:00:45.102,2,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B08HMLXW65,3.0,1608329596770,2020-12-18 22:13:16.770,0,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B08DKK7KXV,3.0,1606592309440,2020-11-28 19:38:29.440,0,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B08G83G24X,5.0,1606518368441,2020-11-27 23:06:08.441,0,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B08CZM3GH3,4.0,1601776779300,2020-10-04 01:59:39.300,0,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B086XH7BWW,2.0,1599882609367,2020-09-12 03:50:09.367,0,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B08C72C56Z,3.0,1598665451686,2020-08-29 01:44:11.686,0,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B0829HHW2M,1.0,1582858335913,2020-02-28 02:52:15.913,0,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B07VGBBNTH,1.0,1581997877865,2020-02-18 03:51:17.865,0,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B081ZN3TD5,4.0,1581257263753,2020-02-09 14:07:43.753,0,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B0837K9W6P,4.0,1580949934338,2020-02-06 00:45:34.338,0,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B07LCHCD6Q,4.0,1556243557316,2019-04-26 01:52:37.316,1,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B07KXM94BT,5.0,1548208863985,2019-01-23 02:01:03.985,8,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B07DSC4X3K,4.0,1545955740686,2018-12-28 00:09:00.686,0,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B07DPKZPRH,3.0,1545265199508,2018-12-20 00:19:59.508,0,False
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B01BEYRHBA,4.0,1457053429000,2016-03-04 01:03:49.000,1,False
AFWVN52MRBWOTIK7UGXBWGOY4HBA,B08SBV6Z57,5.0,1625801142291,2021-07-09 03:25:42.291,0,False
AFWVN52MRBWOTIK7UGXBWGOY4HBA,B086N136NH,5.0,1604465157671,2020-11-04 04:45:57.671,0,False
AFWVN52MRBWOTIK7UGXBWGOY4HBA,B08YJV9YL2,5.0,1604270002849,2020-11-01 22:33:22.849,0,False
AFWVN52MRBWOTIK7UGXBWGOY4HBA,B08BRS98SF,4.0,1596077526431,2020-07-30 02:52:06.431,0,False
AFWVN52MRBWOTIK7UGXBWGOY4HBA,B07KG1TWP5,5.0,1594595776808,2020-07-12 23:16:16.808,0,False
AFWVN52MRBWOTIK7UGXBWGOY4HBA,B07MN1KJ15,5.0,1593851504430,2020-07-04 08:31:44.430,1,False
AFWVN52MRBWOTIK7UGXBWGOY4HBA,B08879N2W3,2.0,1593668164675,2020-07-02 05:36:04.675,0,False
AFWVN52MRBWOTIK7UGXBWGOY4HBA,B07W397QG4,3.0,1592174821054,2020-06-14 22:47:01.054,0,False
AFWVN52MRBWOTIK7UGXBWGOY4HBA,B086VYKNDF,5.0,1591751272438,2020-06-10 01:07:52.438,0,False
AFWVN52MRBWOTIK7UGXBWGOY4HBA,B07LCHCD6Q,3.0,1555689209017,2019-04-19 15:53:29.017,1,False
AFWVN52MRBWOTIK7UGXBWGOY4HBA,B071JMGPTH,5.0,1544138590400,2018-12-06 23:23:10.400,1,False
AFQQQ5LGNSQUEBGDCYBAZZE5T3DA,B08PVH18Z6,5.0,1613597095455,2021-02-17 21:24:55.455,4,False
AFQQQ5LGNSQUEBGDCYBAZZE5T3DA,B08H4SYXR4,5.0,1604423044373,2020-11-03 17:04:04.373,5,False
AFQQQ5LGNSQUEBGDCYBAZZE5T3DA,B08C71WBLC,5.0,1603476184645,2020-10-23 18:03:04.645,2,False
AFQQQ5LGNSQUEBGDCYBAZZE5T3DA,B08H2KSHZZ,5.0,1603219657160,2020-10-20 18:47:37.160,3,False
AFQQQ5LGNSQUEBGDCYBAZZE5T3DA,B08WCG4JCC,5.0,1599670255886,2020-09-09 16:50:55.886,3,False
AFQQQ5LGNSQUEBGDCYBAZZE5T3DA,B07DFNPVSF,5.0,1597681569330,2020-08-17 16:26:09.330,2,False
AFQQQ5LGNSQUEBGDCYBAZZE5T3DA,B08BNNNMH5,5.0,1596927321037,2020-08-08 22:55:21.037,2,False
AFQQQ5LGNSQUEBGDCYBAZZE5T3DA,B08575Y9V3,5.0,1595783032290,2020-07-26 17:03:52.290,3,False
AFQQQ5LGNSQUEBGDCYBAZZE5T3DA,B07P4LLZS6,5.0,1595609922802,2020-07-24 16:58:42.802,5,False
AFQQQ5LGNSQUEBGDCYBAZZE5T3DA,B07ZS3DKL5,5.0,1593625097634,2020-07-01 17:38:17.634,2,False
AFQQQ5LGNSQUEBGDCYBAZZE5T3DA,B085SWH8RG,5.0,1593187544786,2020-06-26 16:05:44.786,2,False
AFQQQ5LGNSQUEBGDCYBAZZE5T3DA,B07RM722DH,5.0,1583172004166,2020-03-02 18:00:04.166,2,False
AFQQQ5LGNSQUEBGDCYBAZZE5T3DA,B0848VJ18X,5.0,1582569041506,2020-02-24 18:30:41.506,2,False
AFQQQ5LGNSQUEBGDCYBAZZE5T3DA,B07TNSGHVX,5.0,1580765754206,2020-02-03 21:35:54.206,2,False
AFQQQ5LGNSQUEBGDCYBAZZE5T3DA,B07J1LYVHC,5.0,1577225566969,2019-12-24 22:12:46.969,5,False
AFQQQ5LGNSQUEBGDCYBAZZE5T3DA,B07NPWK167,5.0,1577144708939,2019-12-23 23:45:08.939,2,False
AFQQQ5LGNSQUEBGDCYBAZZE5T3DA,B07J2QZBTP,5.0,1576781162840,2019-12-19 18:46:02.840,2,False
AFQQQ5LGNSQUEBGDCYBAZZE5T3DA,B06Y44MMT6,5.0,1543796311548,2018-12-03 00:18:31.548,1,True
AFTLUVGQWKW6XSQ5TB6UER5Q263A,B08RYN11N9,5.0,1637813050565,2021-11-25 04:04:10.565,0,False
AFTLUVGQWKW6XSQ5TB6UER5Q263A,B09GVHT2D3,5.0,1636609755321,2021-11-11 05:49:15.321,0,False
AFTLUVGQWKW6XSQ5TB6UER5Q263A,B093VL2JQQ,5.0,1634703622638,2021-10-20 04:20:22.638,0,False
AFTLUVGQWKW6XSQ5TB6UER5Q263A,B09BN5TYK5,5.0,1632284565449,2021-09-22 04:22:45.449,0,False
AFTLUVGQWKW6XSQ5TB6UER5Q263A,B0932BXNKC,5.0,1630730370399,2021-09-04 04:39:30.399,0,False
AFTLUVGQWKW6XSQ5TB6UER5Q263A,B08KFKKPBB,5.0,1621788041474,2021-05-23 16:40:41.474,0,False
AGAM2CCKV52HI4YZU7ASZTSXA7YQ,B0BXB4J297,4.0,1678571121367,2023-03-11 21:45:21.367,0,False
AGAM2CCKV52HI4YZU7ASZTSXA7YQ,B0B1MBRVDS,5.0,1661749238153,2022-08-29 05:00:38.153,0,False
AGAM2CCKV52HI4YZU7ASZTSXA7YQ,B0B4JP5YD9,5.0,1659768543856,2022-08-06 06:49:03.856,0,False
AGAM2CCKV52HI4YZU7ASZTSXA7YQ,B08HVRP54L,4.0,1654910784744,2022-06-11 01:26:24.744,0,False
AGAM2CCKV52HI4YZU7ASZTSXA7YQ,B0932Z1NM1,5.0,1630609578211,2021-09-02 19:06:18.211,0,False
AGAM2CCKV52HI4YZU7ASZTSXA7YQ,B08SG2MBRY,5.0,1621575250672,2021-05-21 05:34:10.672,1,False
AGAM2CCKV52HI4YZU7ASZTSXA7YQ,B08XJWLLKQ,5.0,1620932469461,2021-05-13 19:01:09.461,0,False
AGAM2CCKV52HI4YZU7ASZTSXA7YQ,B08JTNQFZY,5.0,1612994678917,2021-02-10 22:04:38.917,0,False
AGAM2CCKV52HI4YZU7ASZTSXA7YQ,B08L4HTQ3R,5.0,1611551927699,2021-01-25 05:18:47.699,0,False
AGAM2CCKV52HI4YZU7ASZTSXA7YQ,B07YS9W97B,5.0,1610765636781,2021-01-16 02:53:56.781,0,False
AGAM2CCKV52HI4YZU7ASZTSXA7YQ,B08LYT4Q2X,5.0,1607202914733,2020-12-05 21:15:14.733,4,False
AGAM2CCKV52HI4YZU7ASZTSXA7YQ,B08CH5PC9W,2.0,1606338770516,2020-11-25 21:12:50.516,1,False
AGAM2CCKV52HI4YZU7ASZTSXA7YQ,B08M3C6LVS,4.0,1605613110667,2020-11-17 11:38:30.667,0,False
AGAM2CCKV52HI4YZU7ASZTSXA7YQ,B0851QJPZY,4.0,1603740124160,2020-10-26 19:22:04.160,0,False
AGAM2CCKV52HI4YZU7ASZTSXA7YQ,B08BB3P4VQ,5.0,1601706559533,2020-10-03 06:29:19.533,0,False
AGAM2CCKV52HI4YZU7ASZTSXA7YQ,B08CL46XNM,5.0,1599947601009,2020-09-12 21:53:21.009,0,False
AGAM2CCKV52HI4YZU7ASZTSXA7YQ,B07ZS3DKL5,5.0,1594722816304,2020-07-14 10:33:36.304,0,False
AGAM2CCKV52HI4YZU7ASZTSXA7YQ,B087Z9X39L,5.0,1594613631750,2020-07-13 04:13:51.750,0,False
AGAM2CCKV52HI4YZU7ASZTSXA7YQ,B089RLLT5C,5.0,1594605653363,2020-07-13 02:00:53.363,49,False
AGMZO7NPGHYPLCOCLMQEDGKNCHVA,B0BL2Q5PYZ,3.0,1669050392120,2022-11-21 17:06:32.120,0,False
AGMZO7NPGHYPLCOCLMQEDGKNCHVA,B09NKFQL53,2.0,1657435246796,2022-07-10 06:40:46.796,0,False
AGMZO7NPGHYPLCOCLMQEDGKNCHVA,B08M9TJ3NJ,4.0,1612490745122,2021-02-05 02:05:45.122,0,False
AGMZO7NPGHYPLCOCLMQEDGKNCHVA,B08H2KSHZZ,4.0,1611025705067,2021-01-19 03:08:25.067,0,False
AFGDRVPCP742YM5MMLFIKZCGNNRQ,B08RRSPNWV,2.0,1676485728534,2023-02-15 18:28:48.534,0,False
AFGDRVPCP742YM5MMLFIKZCGNNRQ,B01I2MU2JQ,3.0,1643236108740,2022-01-26 22:28:28.740,0,False
AFGDRVPCP742YM5MMLFIKZCGNNRQ,B09GVHT2D3,5.0,1635374032961,2021-10-27 22:33:52.961,0,True
AHPOHKN4PU4W3V5PGFL7AGTAD2AA,B07KQ32Z8C,3.0,1628634922374,2021-08-10 22:35:22.374,1,False
AHPOHKN4PU4W3V5PGFL7AGTAD2AA,B08GMC5ZRY,4.0,1601834280664,2020-10-04 17:58:00.664,0,False
AHPOHKN4PU4W3V5PGFL7AGTAD2AA,B081D2R47W,2.0,1597094560252,2020-08-10 21:22:40.252,0,False
AHPOHKN4PU4W3V5PGFL7AGTAD2AA,B087D7MVHB,5.0,1592282719196,2020-06-16 04:45:19.196,0,False
AHPOHKN4PU4W3V5PGFL7AGTAD2AA,B0914JBBTV,3.0,1586229467743,2020-04-07 03:17:47.743,0,False
AFTEMMCIMU62ONZHLLXEXSME4Z6Q,B08KY7VYDS,4.0,1618532347712,2021-04-16 00:19:07.712,0,False
AF2BLE54TEMGZ546U763ZHZRXC4A,B09GNXK3N1,5.0,1625843890463,2021-07-09 15:18:10.463,58,True
AF2BLE54TEMGZ546U763ZHZRXC4A,B094MQSRDL,5.0,1623860962101,2021-06-16 16:29:22.101,1,False
AF2BLE54TEMGZ546U763ZHZRXC4A,B08P5JZYX8,3.0,1622908739665,2021-06-05 15:58:59.665,1,False
AF2BLE54TEMGZ546U763ZHZRXC4A,B08DK4NDM3,4.0,1621265725765,2021-05-17 15:35:25.765,0,False
AF2BLE54TEMGZ546U763ZHZRXC4A,B084WP4XS8,5.0,1620487703457,2021-05-08 15:28:23.457,0,False
AF2BLE54TEMGZ546U763ZHZRXC4A,B08QVJ4NVD,5.0,1618246231408,2021-04-12 16:50:31.408,0,False
AF2BLE54TEMGZ546U763ZHZRXC4A,B07RBSLNFR,5.0,1618154434194,2021-04-11 15:20:34.194,0,False
AF2BLE54TEMGZ546U763ZHZRXC4A,B084JGNSST,5.0,1617976974722,2021-04-09 14:02:54.722,1,False
AF2BLE54TEMGZ546U763ZHZRXC4A,B08NJ5BTWG,5.0,1617647825323,2021-04-05 18:37:05.323,0,False
AF2BLE54TEMGZ546U763ZHZRXC4A,B08MRRNL18,5.0,1615396787027,2021-03-10 17:19:47.027,7,False
AF2BLE54TEMGZ546U763ZHZRXC4A,B08GP7CV1S,1.0,1614619525190,2021-03-01 17:25:25.190,0,False
AF2BLE54TEMGZ546U763ZHZRXC4A,B01N7A5AGF,5.0,1612028228543,2021-01-30 17:37:08.543,0,False
AF2BLE54TEMGZ546U763ZHZRXC4A,B07YS9W97B,5.0,1610819341130,2021-01-16 17:49:01.130,0,False
AF2BLE54TEMGZ546U763ZHZRXC4A,B08JCX3DL7,4.0,1610155682447,2021-01-09 01:28:02.447,3,False
AF2BLE54TEMGZ546U763ZHZRXC4A,B08L3J4FB9,5.0,1608561747997,2020-12-21 14:42:27.997,0,False
AF2BLE54TEMGZ546U763ZHZRXC4A,B08KNVV18L,5.0,1608313320919,2020-12-18 17:42:00.919,0,False
AF2BLE54TEMGZ546U763ZHZRXC4A,B07YNDWRCB,5.0,1607908220469,2020-12-14 01:10:20.469,1,False
AF2BLE54TEMGZ546U763ZHZRXC4A,B07NPCT6L5,4.0,1607700627887,2020-12-11 15:30:27.887,0,False
AF2BLE54TEMGZ546U763ZHZRXC4A,B086TS3BKQ,5.0,1606514882493,2020-11-27 22:08:02.493,0,False
AF2BLE54TEMGZ546U763ZHZRXC4A,B07PCGSFGQ,2.0,1605626461999,2020-11-17 15:21:01.999,0,False
AF2BLE54TEMGZ546U763ZHZRXC4A,B07MZT83KK,5.0,1605285001466,2020-11-13 16:30:01.466,0,False
AF2BLE54TEMGZ546U763ZHZRXC4A,B08KGVBW41,3.0,1605277820525,2020-11-13 14:30:20.525,1,False
AF2BLE54TEMGZ546U763ZHZRXC4A,B08GJJ5RV9,5.0,1605189580741,2020-11-12 13:59:40.741,0,False
AF2BLE54TEMGZ546U763ZHZRXC4A,B07VDCD17L,4.0,1605188641151,2020-11-12 13:44:01.151,1,False
AF2BLE54TEMGZ546U763ZHZRXC4A,B073ZR1XLQ,5.0,1604887477422,2020-11-09 02:04:37.422,0,False
AF2BLE54TEMGZ546U763ZHZRXC4A,B08H2KSHZZ,4.0,1603653437313,2020-10-25 19:17:17.313,1,False
AF2BLE54TEMGZ546U763ZHZRXC4A,B08BB3P4VQ,4.0,1602256451928,2020-10-09 15:14:11.928,0,False
AF2BLE54TEMGZ546U763ZHZRXC4A,B08C37KWRR,4.0,1601744886228,2020-10-03 17:08:06.228,1,False
AF2BLE54TEMGZ546U763ZHZRXC4A,B083BGJ4P9,5.0,1601348228292,2020-09-29 02:57:08.292,1,False
AF2BLE54TEMGZ546U763ZHZRXC4A,B088GWCVVJ,5.0,1600623351306,2020-09-20 17:35:51.306,2,False
AF2BLE54TEMGZ546U763ZHZRXC4A,B086SSHLWT,4.0,1595442388136,2020-07-22 18:26:28.136,3,False
AF2BLE54TEMGZ546U763ZHZRXC4A,B0859CYSTM,4.0,1593570937241,2020-07-01 02:35:37.241,5,False
AF2BLE54TEMGZ546U763ZHZRXC4A,B0855L611L,5.0,1592427032313,2020-06-17 20:50:32.313,5,False
AF2BLE54TEMGZ546U763ZHZRXC4A,B07PTQHSQS,5.0,1580061530082,2020-01-26 17:58:50.082,3,False
AF2BLE54TEMGZ546U763ZHZRXC4A,B076DGMQTM,4.0,1569875262983,2019-09-30 20:27:42.983,5,False
AF2BLE54TEMGZ546U763ZHZRXC4A,B07X4J45PS,5.0,1568909474636,2019-09-19 16:11:14.636,6,False
AF2BLE54TEMGZ546U763ZHZRXC4A,B07R3BMYBG,4.0,1561224373116,2019-06-22 17:26:13.116,6,False
AF2BLE54TEMGZ546U763ZHZRXC4A,B07LCHCD6Q,4.0,1555785204360,2019-04-20 18:33:24.360,0,False
AFHPJTBQYQHQXIFBAODXDAIGCGMQ,B09XF4WD3V,5.0,1653950005938,2022-05-30 22:33:25.938,0,False
AFHPJTBQYQHQXIFBAODXDAIGCGMQ,B0998BD871,5.0,1633574201681,2021-10-07 02:36:41.681,0,False
AFHPJTBQYQHQXIFBAODXDAIGCGMQ,B08R3F946X,5.0,1623110181984,2021-06-07 23:56:21.984,0,False
AFHPJTBQYQHQXIFBAODXDAIGCGMQ,B07Z548TKH,5.0,1602445577202,2020-10-11 19:46:17.202,0,False
AGZMKHWSCB3UXDGFUPFRZSL4EAWQ,B089RZ67T7,4.0,1594761445436,2020-07-14 21:17:25.436,0,False
AGZMKHWSCB3UXDGFUPFRZSL4EAWQ,B084ZHP45Y,5.0,1585365632965,2020-03-28 03:20:32.965,0,False
AGZMKHWSCB3UXDGFUPFRZSL4EAWQ,B07YYW1913,5.0,1580129532108,2020-01-27 12:52:12.108,0,False
